"c_name","source","r_id","r_year","r_month","r_female","p_interest","p_economy","Econ_Dem","Dec_Dem","Eff_Dem","Comp_Dem"
"Tunisia","Arab Barometer Wave VII",211677,2021,10,0,"Very interested","Bad","Agree","Disagree","Strongly agree","Agree"
"Tunisia","Arab Barometer Wave VII",211678,2021,10,1,"Interested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211679,2021,11,0,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211680,2021,11,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211681,2021,10,0,"Uninterested","Good","Agree","Agree","Agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211682,2021,11,1,"Very uninterested","Very bad","Agree","Agree","Strongly agree","Agree"
"Tunisia","Arab Barometer Wave VII",211683,2021,11,0,"Very uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211684,2021,10,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211685,2021,10,1,"Interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211686,2021,10,0,"Uninterested","Very bad","Strongly agree","Agree","Strongly agree","Agree"
"Tunisia","Arab Barometer Wave VII",211687,2021,10,0,"Uninterested","Very bad","Strongly agree","Strongly agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211688,2021,10,1,"Very interested","Bad","Agree","Strongly agree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211689,2021,11,1,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211690,2021,10,1,"Very interested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211691,2021,11,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211692,2021,11,1,"Interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211693,2021,11,0,"Interested","Very bad","Agree","Agree","Agree","Disagree"
"Tunisia","Arab Barometer Wave VII",211694,2021,10,1,NA,"Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211695,2021,10,1,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211696,2021,10,1,"Uninterested","Good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211697,2021,11,0,"Interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211698,2021,10,1,"Very uninterested","Good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211699,2021,11,0,"Very uninterested","Very bad","Strongly agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211700,2021,10,0,"Very uninterested","Bad","Disagree","Disagree","Agree","Disagree"
"Tunisia","Arab Barometer Wave VII",211701,2021,10,1,"Very uninterested","Bad","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211702,2021,10,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211703,2021,10,0,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211704,2021,10,1,"Interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211705,2021,10,1,"Uninterested","Very bad","Disagree","Strongly disagree","Disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211706,2021,10,1,"Interested","Bad","Strongly agree","Agree","Strongly disagree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211707,2021,10,0,"Very interested","Good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211708,2021,11,0,"Very uninterested","Very bad","Agree","Strongly agree","Strongly agree","Disagree"
"Tunisia","Arab Barometer Wave VII",211709,2021,10,0,"Uninterested","Bad","Strongly agree","Strongly disagree","Agree","Disagree"
"Tunisia","Arab Barometer Wave VII",211710,2021,10,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211711,2021,10,1,"Interested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211712,2021,11,1,"Uninterested","Very bad","Strongly agree","Strongly agree","Strongly agree","Strongly disagree"
"Tunisia","Arab Barometer Wave VII",211713,2021,11,1,"Interested","Very bad","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211714,2021,10,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211715,2021,10,1,"Uninterested","Bad","Agree","Agree","Disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211716,2021,10,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211717,2021,10,0,"Uninterested","Bad","Strongly agree","Strongly agree","Strongly agree","Disagree"
"Tunisia","Arab Barometer Wave VII",211718,2021,11,0,"Very uninterested","Bad","Agree","Disagree","Disagree","Disagree"
"Tunisia","Arab Barometer Wave VII",211719,2021,11,1,"Very uninterested","Very bad","Agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211720,2021,10,0,"Very interested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211721,2021,11,0,"Uninterested","Very good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211722,2021,10,0,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211723,2021,10,0,"Interested","Very bad","Strongly agree","Agree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211724,2021,10,0,"Interested","Bad","Agree","Agree","Disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211725,2021,10,1,"Uninterested","Good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211726,2021,10,0,"Uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211727,2021,10,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211728,2021,10,1,"Uninterested","Good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211729,2021,10,1,"Interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211730,2021,10,1,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211731,2021,10,0,"Very uninterested","Very bad","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211732,2021,11,0,"Very uninterested","Very bad","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211733,2021,10,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211734,2021,10,1,"Interested","Bad","Strongly agree","Disagree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211735,2021,10,1,"Interested","Good","Agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211736,2021,10,0,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211737,2021,10,0,"Uninterested","Bad","Agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211738,2021,10,1,"Very uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211739,2021,10,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211740,2021,10,0,"Uninterested","Very good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211741,2021,10,0,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211742,2021,10,0,"Very uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211743,2021,10,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211744,2021,11,0,"Very uninterested","Very bad","Disagree","Disagree","Agree","Disagree"
"Tunisia","Arab Barometer Wave VII",211745,2021,10,0,"Very uninterested","Very bad","Strongly disagree","Disagree","Disagree","Strongly disagree"
"Tunisia","Arab Barometer Wave VII",211746,2021,10,0,"Interested","Bad","Strongly agree","Agree","Strongly agree","Strongly disagree"
"Tunisia","Arab Barometer Wave VII",211747,2021,11,1,"Very uninterested","Very bad","Strongly agree","Strongly agree",NA,"Strongly agree"
"Tunisia","Arab Barometer Wave VII",211748,2021,10,0,"Interested","Very bad","Strongly agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211749,2021,10,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211750,2021,10,0,"Interested","Very bad","Disagree","Agree","Agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211751,2021,11,0,"Very interested","Bad","Strongly disagree","Strongly disagree","Strongly disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211752,2021,10,0,"Very uninterested","Good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211753,2021,11,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211754,2021,10,0,"Uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211755,2021,10,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211756,2021,10,1,"Very uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211757,2021,11,1,NA,"Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211758,2021,11,1,"Interested","Very bad","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211759,2021,10,1,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211760,2021,11,1,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211761,2021,10,0,"Very uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211762,2021,11,1,"Very uninterested",NA,NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211763,2021,10,0,"Uninterested","Good","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211764,2021,10,1,"Interested","Good","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211765,2021,10,0,"Interested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211766,2021,10,0,"Very uninterested","Very bad","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree"
"Tunisia","Arab Barometer Wave VII",211767,2021,10,1,"Interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211768,2021,10,1,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211769,2021,11,1,"Very uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211770,2021,10,0,"Uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211771,2021,10,1,"Very uninterested","Bad","Disagree",NA,NA,"Disagree"
"Tunisia","Arab Barometer Wave VII",211772,2021,10,1,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211773,2021,10,1,"Uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211774,2021,11,0,"Interested","Very bad","Agree","Agree","Strongly agree","Agree"
"Tunisia","Arab Barometer Wave VII",211775,2021,10,1,"Interested",NA,NA,"Disagree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211776,2021,10,0,"Very uninterested","Very bad","Agree","Strongly disagree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211777,2021,11,1,"Interested","Very bad","Agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211778,2021,11,1,"Very uninterested","Very bad","Strongly agree","Strongly agree","Strongly agree","Agree"
"Tunisia","Arab Barometer Wave VII",211779,2021,10,1,"Interested","Very bad","Strongly agree","Strongly agree","Disagree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211780,2021,10,0,"Interested","Good","Disagree","Disagree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211781,2021,10,1,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211782,2021,10,1,"Very interested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211783,2021,10,1,"Very uninterested","Good","Strongly agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211784,2021,10,1,"Very uninterested","Bad","Disagree","Agree","Strongly disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211785,2021,10,1,"Interested","Very bad","Strongly disagree","Disagree","Disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211786,2021,11,1,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211787,2021,11,0,"Very uninterested","Very bad","Agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211788,2021,11,0,"Uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211789,2021,10,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211790,2021,10,1,"Very uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211791,2021,10,0,"Interested","Bad","Agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211792,2021,10,1,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211793,2021,11,0,"Interested","Bad","Disagree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211794,2021,11,1,"Uninterested","Very bad","Agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211795,2021,10,0,"Very interested",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly disagree"
"Tunisia","Arab Barometer Wave VII",211796,2021,10,0,"Very uninterested","Good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211797,2021,11,0,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211798,2021,10,0,"Interested","Bad","Agree","Strongly agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211799,2021,11,0,"Very uninterested","Very bad","Agree","Strongly agree","Disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211800,2021,10,1,"Interested","Good","Strongly disagree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211801,2021,10,1,"Very uninterested","Very bad","Strongly agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211802,2021,10,1,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211803,2021,10,0,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211804,2021,10,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211805,2021,10,0,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211806,2021,10,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211807,2021,11,0,"Very interested","Very bad","Strongly agree","Agree","Agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211808,2021,10,0,"Interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211809,2021,10,0,"Very uninterested","Very bad","Disagree","Disagree","Disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211810,2021,10,1,"Interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211811,2021,11,0,"Very interested","Very bad","Strongly disagree","Strongly agree","Agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211812,2021,11,0,"Very uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211813,2021,10,1,"Very uninterested","Very bad","Strongly disagree","Strongly disagree","Strongly disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211814,2021,10,1,"Very uninterested","Very bad","Agree","Disagree",NA,"Strongly agree"
"Tunisia","Arab Barometer Wave VII",211815,2021,11,1,"Uninterested","Very bad","Agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211816,2021,11,1,"Uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211817,2021,10,0,"Interested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211818,2021,11,0,"Very interested","Very bad","Strongly disagree","Strongly disagree","Strongly disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211819,2021,10,1,"Very interested","Very bad","Strongly agree","Strongly agree","Agree","Disagree"
"Tunisia","Arab Barometer Wave VII",211820,2021,10,0,"Uninterested","Bad","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211821,2021,11,1,"Very uninterested","Bad","Strongly agree","Agree",NA,"Disagree"
"Tunisia","Arab Barometer Wave VII",211822,2021,10,1,"Interested","Very bad","Disagree","Disagree","Disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211823,2021,10,1,"Very uninterested","Bad","Agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211824,2021,10,0,"Very interested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211825,2021,10,0,"Very interested","Bad","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211826,2021,11,0,"Very uninterested","Very bad","Strongly disagree","Strongly disagree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211827,2021,11,1,"Uninterested","Very bad",NA,NA,NA,"Strongly disagree"
"Tunisia","Arab Barometer Wave VII",211828,2021,11,1,"Uninterested","Very bad","Disagree","Strongly agree","Disagree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211829,2021,11,1,"Uninterested","Good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211830,2021,11,0,"Uninterested","Bad","Disagree","Disagree","Agree",NA
"Tunisia","Arab Barometer Wave VII",211831,2021,10,1,"Very uninterested","Bad","Disagree","Disagree","Agree","Disagree"
"Tunisia","Arab Barometer Wave VII",211832,2021,11,1,"Uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211833,2021,10,1,"Very uninterested","Very bad","Strongly agree","Agree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211834,2021,10,1,"Very uninterested","Very bad","Strongly agree","Agree","Disagree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211835,2021,10,0,"Interested","Very bad","Disagree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211836,2021,11,0,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211837,2021,11,0,"Interested","Good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211838,2021,10,1,"Interested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211839,2021,10,0,"Very uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211840,2021,11,0,"Very uninterested","Very bad","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree"
"Tunisia","Arab Barometer Wave VII",211841,2021,10,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211842,2021,10,0,"Interested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211843,2021,11,1,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211844,2021,10,0,"Uninterested","Very bad","Strongly agree","Disagree","Disagree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211845,2021,10,0,"Very uninterested","Very bad","Strongly agree","Agree","Disagree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211846,2021,10,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211847,2021,10,1,"Very interested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211848,2021,10,0,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211849,2021,10,1,"Very uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211850,2021,10,0,"Uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211851,2021,10,1,"Interested","Very bad","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree"
"Tunisia","Arab Barometer Wave VII",211852,2021,11,1,"Very uninterested","Very bad","Agree","Agree","Strongly disagree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211853,2021,11,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211854,2021,11,0,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211855,2021,10,1,"Uninterested","Bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211856,2021,10,0,"Very interested","Very bad",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211857,2021,10,1,"Very uninterested","Bad","Agree","Agree","Agree","Agree"
"Tunisia","Arab Barometer Wave VII",211858,2021,10,1,"Uninterested","Very bad","Disagree","Disagree","Disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211859,2021,10,1,"Very interested","Very bad","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Tunisia","Arab Barometer Wave VII",211860,2021,10,0,"Very interested","Very good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211861,2021,10,1,"Uninterested","Good",NA,NA,NA,NA
"Tunisia","Arab Barometer Wave VII",211862,2021,10,1,"Uninterested","Good","Agree","Agree","Disagree","Agree"
"Tunisia","Arab Barometer Wave VII",211863,2021,10,1,"Uninterested","Bad","Disagree","Strongly agree","Disagree","Agree"
